sector,state,collateral_type,business_age_months,monthly_revenue,monthly_expenses,loan_amount,loan_tenor_months,interest_rate,avg_monthly_txn_count,avg_txn_value,airtime_topup_freq_monthly,mobile_money_balance_volatility,utility_payment_consistency,prior_loans_count,prior_default_count,bvn_linked,has_registered_business,owner_age,default
Transport,Enugu,None,88,1115699.9,689079.92,2085128.6,24,0.424,76,14680.26,11,0.439,0.837,0,0,1,1,26,0
Agric,Lagos,None,108,198006.12,181367.34,472306.47,3,0.207,64,3093.85,8,0.629,0.773,3,0,1,1,31,0
Tech,Abuja,Inventory,165,746667.79,493018.28,997423.28,24,0.358,55,13575.78,6,0.103,0.893,0,0,0,0,55,0
Fashion,Rivers,Equipment,15,178308.52,101925.28,95734.49,9,0.152,50,3566.17,6,0.317,0.457,0,0,1,0,53,0
Agric,Lagos,Inventory,63,2441272.93,1328717.02,5983985.98,3,0.39,63,38750.36,9,0.676,0.246,1,0,1,1,36,0
Retail,Oyo,Property,22,3117985.06,2427595.18,7650739.52,3,0.234,62,50290.08,6,0.204,0.596,2,0,1,0,30,0
Fashion,Delta,Equipment,143,693728.84,521101.29,360805.73,18,0.162,54,12846.83,8,0.108,0.252,2,0,1,1,60,0
Tech,Enugu,Property,148,338615.1,268008.34,900375.18,18,0.268,50,6772.3,8,0.201,0.32,1,0,1,1,38,1
Food Services,Kaduna,Equipment,130,401176.84,373542.39,1084620.26,9,0.418,62,6470.59,11,0.616,0.849,3,0,1,1,50,0
Trading,Oyo,None,109,484868.08,255551.28,631110.88,12,0.22,58,8359.79,12,0.198,0.301,2,1,0,1,31,1
Fashion,Lagos,Vehicle,86,662552.77,390211.75,359842.75,18,0.236,64,10352.39,4,0.124,0.415,2,0,1,0,57,0
Fashion,Abuja,Property,5,2504056.77,1515507.61,6736040.68,9,0.2,65,38523.95,6,0.522,0.645,1,0,1,0,62,1
Food Services,Kaduna,Inventory,139,1723799.85,1193197.0,1165797.48,18,0.444,61,28259.01,4,0.471,0.9,1,1,1,0,35,0
Agric,Lagos,None,161,1747862.29,969122.96,1888584.44,6,0.28,59,29624.78,10,0.776,0.919,4,0,1,1,37,0
Food Services,Lagos,None,173,850449.61,582082.98,1578805.35,6,0.434,59,14414.4,6,0.251,0.986,0,0,1,1,49,0
Retail,Kaduna,Equipment,62,258267.06,223991.81,656343.48,9,0.178,60,4304.45,7,0.774,0.247,0,0,1,1,64,0
Retail,Lagos,Inventory,36,364743.25,209233.51,895278.27,12,0.285,61,5979.4,3,0.085,0.9,0,0,0,1,33,0
Retail,Delta,Equipment,118,770387.67,702948.87,1697118.52,6,0.292,57,13515.57,10,0.473,0.511,5,1,0,1,28,0
Transport,Kaduna,Inventory,4,247461.41,225205.73,636393.53,6,0.227,65,3807.1,7,0.366,0.27,3,0,1,1,33,0
Transport,Enugu,Inventory,11,958940.83,700836.4,2122690.81,6,0.299,57,16823.52,10,0.486,0.319,1,0,1,0,53,0
Tech,Oyo,None,148,1505463.18,1335452.58,3152774.51,9,0.255,50,30109.26,9,0.874,0.829,2,0,1,1,50,1
Trading,Lagos,None,172,1191604.0,977324.25,1095376.11,18,0.224,56,21278.64,10,0.66,0.634,2,1,1,0,24,0
Food Services,Kano,None,73,1149307.94,759155.02,1838667.69,6,0.26,61,18841.11,10,0.807,0.609,2,2,1,0,50,1
Agric,Kaduna,Property,91,135991.22,102372.58,221455.68,18,0.341,74,1837.72,9,0.152,0.464,2,0,1,0,40,0
Trading,Delta,Inventory,98,2421796.59,1337988.0,1322896.54,9,0.29,48,50454.1,11,0.417,0.891,0,0,1,0,22,0
Transport,Kano,Vehicle,25,177966.96,128686.68,269405.95,6,0.273,52,3422.44,12,0.495,0.268,1,0,1,0,29,0
Retail,Kaduna,Equipment,40,635727.76,555302.21,678780.57,6,0.406,62,10253.67,9,0.513,0.363,1,1,1,0,44,1
Transport,Kaduna,Property,54,1272748.37,971562.65,921685.42,18,0.343,60,21212.47,11,0.116,0.52,3,1,1,1,34,0
Food Services,Lagos,Inventory,151,1007253.39,676787.43,1879335.75,6,0.341,54,18652.84,8,0.064,0.791,4,0,1,1,56,0
Trading,Oyo,Property,79,230947.87,184435.39,252317.32,12,0.217,57,4051.72,4,0.74,0.798,0,0,0,1,44,0
Agric,Oyo,Vehicle,130,271442.86,255043.63,264913.49,12,0.375,53,5121.56,5,0.46,0.367,0,0,1,0,57,0
Tech,Oyo,Equipment,35,944456.08,500908.04,2329961.59,18,0.161,62,15233.16,11,0.268,0.219,2,0,1,1,27,0
Fashion,Kaduna,None,171,1155172.81,749318.95,2917080.56,12,0.214,58,19916.77,6,0.184,0.449,0,0,1,1,48,0
Transport,Delta,Equipment,159,269282.57,153537.56,579534.41,24,0.274,64,4207.54,11,0.89,0.43,0,0,1,1,56,0
Retail,Oyo,None,86,1038547.2,966499.42,1011723.58,24,0.417,64,16227.3,12,0.637,0.748,2,0,1,1,54,1
Transport,Abuja,None,41,186512.56,139074.18,388269.48,6,0.158,47,3968.35,8,0.715,0.433,1,0,1,1,27,1
Food Services,Delta,Equipment,175,1279462.12,714389.1,2921403.6,9,0.283,68,18815.62,10,0.653,0.545,2,0,1,0,35,0
Tech,Delta,Property,145,329240.04,255317.92,356657.4,9,0.186,56,5879.29,9,0.518,0.834,1,0,1,1,26,0
Food Services,Enugu,None,92,784233.52,568717.59,652763.65,12,0.219,64,12253.65,10,0.179,0.606,1,0,1,0,58,0
Fashion,Enugu,None,48,674240.45,355118.54,1067874.49,9,0.272,54,12485.93,11,0.407,0.588,0,0,1,1,60,0
Retail,Lagos,Property,112,2073174.56,1843117.69,3235743.01,24,0.18,64,32393.35,9,0.586,0.236,2,0,1,0,42,1
Agric,Kano,None,67,907017.5,742972.79,801130.04,18,0.399,66,13742.69,7,0.761,0.686,3,0,1,0,39,0
Fashion,Rivers,None,121,425409.85,213707.81,416598.49,9,0.175,58,7334.65,7,0.872,0.384,2,0,1,0,23,1
Agric,Oyo,Equipment,150,1008155.96,939452.67,1763308.14,6,0.326,67,15047.1,2,0.512,0.423,3,0,1,0,37,0
Retail,Kaduna,Property,88,5016143.23,2867581.92,9122140.99,18,0.199,56,89573.99,9,0.755,0.278,4,0,1,1,28,0
Agric,Rivers,Inventory,9,1419919.35,710127.09,2619249.29,18,0.182,60,23665.32,6,0.119,0.726,0,0,1,1,44,0
Transport,Delta,Inventory,101,691590.77,478769.06,2043708.78,24,0.289,59,11721.88,6,0.069,0.612,1,0,0,0,29,0
Retail,Rivers,None,154,344465.19,194055.19,206341.53,12,0.254,57,6043.25,8,0.246,0.775,2,1,0,1,64,1
Transport,Lagos,None,40,418803.72,316852.89,1032655.31,18,0.164,72,5816.72,9,0.108,0.685,0,0,1,1,49,0
Food Services,Delta,Property,172,1345119.79,861069.46,1855619.67,24,0.169,57,23598.59,5,0.698,0.918,0,0,1,1,58,0
Fashion,Lagos,Property,65,328659.55,191717.02,782955.3,3,0.24,52,6320.38,5,0.651,0.58,4,0,1,1,22,1
Food Services,Enugu,None,123,731183.61,689802.45,1709946.22,3,0.385,77,9495.89,5,0.258,0.708,1,1,0,1,55,0
Trading,Kaduna,None,126,2660054.11,1728311.79,5452082.54,6,0.405,65,40923.91,6,0.138,0.908,4,0,1,1,23,0
Tech,Abuja,None,33,835138.75,573431.29,1735322.65,6,0.17,51,16375.27,8,0.819,0.755,1,0,1,0,51,0
Agric,Lagos,None,7,276172.62,174653.79,596254.31,6,0.202,63,4383.69,4,0.403,0.571,1,1,1,0,38,0
Food Services,Abuja,None,170,5178691.97,4539869.98,12268344.91,3,0.252,54,95901.7,6,0.079,0.965,3,0,1,1,21,0
Transport,Lagos,None,126,3563320.77,2097202.54,2954171.26,18,0.345,70,50904.58,9,0.064,0.897,2,1,0,1,27,0
Retail,Enugu,Property,114,1145164.56,638367.27,1605631.93,12,0.236,72,15905.06,4,0.683,0.654,1,0,1,1,31,0
Tech,Delta,None,55,2299448.5,2061814.28,5990112.96,18,0.217,59,38973.7,5,0.404,0.995,2,0,1,1,38,0
Transport,Delta,Equipment,20,573617.62,334139.09,1072498.84,18,0.326,70,8194.54,5,0.451,0.64,4,0,1,0,56,0
Tech,Kaduna,Inventory,49,1400036.73,1240533.49,1179305.94,3,0.354,42,33334.21,8,0.264,0.378,2,0,0,1,64,0
Tech,Kaduna,Property,99,498228.54,378743.37,1446916.36,6,0.296,70,7117.55,7,0.079,0.645,1,0,1,1,27,0
Trading,Delta,Vehicle,125,215372.95,187485.87,639569.62,9,0.351,51,4223.0,15,0.126,0.97,0,0,1,0,56,0
Tech,Kaduna,Inventory,58,7517395.93,3996030.66,13393691.94,6,0.151,56,134239.21,9,0.095,0.217,1,1,0,0,24,1
Retail,Enugu,None,39,205688.0,192036.37,377023.05,9,0.248,64,3213.88,10,0.312,0.413,1,1,1,1,44,1
Fashion,Delta,Equipment,45,953411.91,605314.76,1172753.87,9,0.333,52,18334.84,10,0.484,0.773,0,0,1,0,54,0
Food Services,Abuja,None,173,943440.91,496610.43,1689140.91,18,0.345,76,12413.7,6,0.471,0.994,2,0,1,1,37,0
Fashion,Kano,None,113,1160550.51,979735.12,3391084.49,6,0.208,56,20724.12,12,0.232,0.86,1,1,0,1,59,0
Trading,Delta,None,178,672854.35,390460.19,764646.49,6,0.25,73,9217.18,9,0.879,0.332,1,1,1,0,59,1
Fashion,Abuja,Property,2,679202.87,446915.72,856843.06,6,0.218,57,11915.84,12,0.292,0.224,1,1,1,1,26,0
Retail,Abuja,None,82,826182.16,634173.56,2266839.43,6,0.42,67,12331.08,6,0.655,0.206,2,0,0,1,37,0
Retail,Rivers,Inventory,82,1123412.67,596394.37,1641292.67,18,0.239,55,20425.68,3,0.417,0.482,1,0,1,1,60,0
Food Services,Abuja,Inventory,72,728224.95,430286.35,2134659.09,12,0.415,54,13485.65,5,0.572,0.486,3,0,1,1,41,0
Food Services,Oyo,Equipment,71,685891.66,493898.58,942395.59,18,0.415,57,12033.19,8,0.062,0.747,1,0,1,1,38,0
Trading,Delta,None,15,222126.22,153235.18,113635.51,3,0.308,49,4533.19,6,0.138,0.469,3,0,1,0,48,0
Retail,Rivers,Property,6,4467386.96,3354596.72,12885349.03,18,0.411,52,85911.29,6,0.479,0.952,2,0,0,0,50,0
Fashion,Enugu,Equipment,140,1181303.72,977983.38,1290539.95,18,0.173,64,18457.87,8,0.154,0.51,0,0,1,1,40,0
Tech,Kaduna,Inventory,79,880298.28,579981.46,1967731.81,18,0.188,59,14920.31,11,0.597,0.347,0,0,1,1,51,0
Agric,Delta,Inventory,30,415808.22,283573.96,257160.27,9,0.272,63,6600.13,6,0.331,0.814,2,2,1,0,40,0
Tech,Kaduna,Property,63,295595.49,184029.36,700748.21,18,0.358,73,4049.25,11,0.729,0.2,3,0,1,0,24,1
Food Services,Rivers,Property,168,1581663.66,1032610.71,1661019.68,12,0.441,62,25510.7,6,0.215,0.678,1,0,0,1,33,0
Agric,Kano,Inventory,84,631670.93,330340.61,1579574.19,18,0.29,55,11484.93,4,0.693,0.886,2,1,0,0,39,0
Fashion,Delta,None,178,1275639.43,970832.86,3720402.37,18,0.152,62,20574.83,9,0.44,0.53,2,0,1,1,59,0
Fashion,Delta,None,29,216006.74,124797.99,132426.4,24,0.204,63,3428.68,6,0.416,0.973,1,0,1,0,32,0
Food Services,Oyo,None,22,2934857.21,2413418.29,4167439.08,6,0.281,68,43159.66,9,0.159,0.705,1,0,1,0,35,0
Retail,Delta,None,101,1641694.82,852018.37,3758572.11,18,0.357,67,24502.91,8,0.437,0.664,1,0,0,0,23,0
Agric,Enugu,None,123,678095.61,357318.53,2028243.74,6,0.326,56,12108.85,9,0.607,0.538,0,0,1,1,58,0
Tech,Lagos,None,176,1111102.0,697894.55,1564000.28,9,0.413,69,16102.93,7,0.166,0.347,1,1,1,0,33,0
Tech,Delta,Property,84,1421046.21,990869.82,4245303.78,24,0.23,57,24930.64,10,0.114,0.272,2,1,1,1,50,0
Retail,Rivers,Property,36,218976.02,177835.63,601737.91,3,0.312,65,3368.86,10,0.221,0.905,2,1,1,0,60,1
Fashion,Kano,Property,97,3302017.5,2679529.52,7588959.41,18,0.193,59,55966.4,7,0.68,0.277,1,0,1,1,46,0
Fashion,Rivers,Equipment,55,1126847.98,1057006.6,1639273.15,6,0.344,63,17886.48,10,0.206,0.669,0,0,1,1,40,1
Agric,Enugu,Equipment,33,387049.53,254771.49,713056.56,6,0.379,68,5691.9,3,0.741,0.211,2,0,1,0,40,1
Fashion,Lagos,None,16,271866.8,143194.4,625529.33,3,0.304,67,4057.71,5,0.734,0.917,1,0,1,0,40,0
Agric,Enugu,Equipment,130,1773362.41,1573981.46,3926795.64,18,0.284,64,27708.79,9,0.219,0.529,2,2,1,0,63,0
Retail,Kaduna,None,116,882084.63,731060.23,1077025.4,18,0.206,67,13165.44,8,0.34,0.72,2,1,0,0,44,0
Trading,Kaduna,Inventory,30,1126178.74,597612.23,2131905.83,9,0.43,52,21657.28,4,0.643,0.414,3,0,1,0,44,1
Retail,Abuja,Vehicle,101,747132.71,401585.55,1933252.15,6,0.332,66,11320.19,12,0.335,0.241,3,0,1,0,22,0
Food Services,Delta,Property,159,295827.17,211364.43,499264.26,12,0.395,63,4695.67,10,0.647,0.295,1,0,0,0,36,0
Tech,Abuja,None,147,1152859.59,753670.69,2208425.88,24,0.157,65,17736.3,7,0.65,0.94,0,0,1,1,24,0
Transport,Enugu,Equipment,82,610612.83,469175.01,805298.57,18,0.225,50,12212.26,9,0.387,0.234,0,0,1,0,60,0
Trading,Oyo,None,11,715314.79,428203.46,643966.9,18,0.295,54,13246.57,9,0.86,0.74,2,0,1,0,27,0
Transport,Lagos,None,114,6195305.81,5772182.57,4119562.83,3,0.311,65,95312.4,8,0.194,0.914,1,1,1,0,59,0
Retail,Lagos,None,93,1594645.84,1164826.23,2416110.03,24,0.271,73,21844.46,9,0.546,0.451,2,0,1,1,49,0
Fashion,Rivers,None,166,1679637.27,1407239.54,3492679.01,12,0.251,67,25069.21,6,0.204,0.877,3,0,1,0,54,0
Food Services,Delta,Equipment,100,8439813.88,4697625.85,20255851.09,12,0.285,69,122316.14,6,0.385,0.339,3,0,0,0,55,0
Tech,Delta,Inventory,133,1031079.1,801783.88,732206.24,9,0.26,47,21937.85,7,0.213,0.212,1,1,1,1,44,1
Trading,Kano,None,95,812390.8,722484.25,1053036.76,24,0.162,61,13317.88,9,0.388,0.796,5,0,1,1,22,0
Tech,Delta,Vehicle,97,395819.42,202004.77,997371.24,12,0.358,52,7611.91,11,0.572,0.614,2,0,1,0,26,0
Trading,Lagos,Inventory,57,485387.75,360640.08,378912.31,6,0.381,58,8368.75,8,0.847,0.712,3,0,1,0,36,0
Tech,Delta,Inventory,73,115567.1,70616.44,344759.93,9,0.243,54,2140.13,3,0.151,0.451,1,0,1,0,53,0
Trading,Rivers,Inventory,53,1485676.83,1062667.43,3092765.59,6,0.44,62,23962.53,7,0.567,0.68,0,0,1,1,31,0
Transport,Lagos,Inventory,83,233227.84,202254.67,664709.61,24,0.446,67,3481.01,7,0.29,0.25,1,1,1,1,24,0
Retail,Kaduna,Inventory,171,1643703.33,1332273.84,3822765.86,18,0.321,58,28339.71,12,0.288,0.679,1,0,1,0,24,0
Agric,Kano,Equipment,62,701710.77,589103.46,2041763.88,12,0.388,72,9745.98,7,0.581,0.648,2,0,0,0,57,0
Trading,Abuja,Property,83,818519.78,487229.86,1770730.07,18,0.314,62,13201.93,9,0.504,0.601,2,1,1,0,29,0
Food Services,Kaduna,None,170,702126.5,614103.69,821622.26,24,0.228,70,10030.38,11,0.566,0.27,4,0,1,0,33,1
Fashion,Abuja,Inventory,28,2539472.62,1971383.59,6350406.67,9,0.171,48,52905.68,6,0.602,0.212,1,0,1,0,41,0
Fashion,Kaduna,None,46,2166228.35,1150670.07,2307411.05,6,0.253,55,39385.97,11,0.105,0.443,0,0,1,1,28,0
Trading,Rivers,Property,89,710694.35,631252.37,1359213.21,24,0.206,57,12468.32,9,0.797,0.621,0,0,1,0,46,0
Retail,Lagos,None,74,324777.73,170537.49,465277.44,9,0.427,52,6245.73,10,0.527,0.818,0,0,0,0,55,0
Food Services,Abuja,None,62,1675295.62,859337.49,4184505.01,3,0.441,60,27921.59,6,0.279,0.299,1,0,1,1,60,0
Transport,Oyo,Vehicle,140,303422.81,265551.47,727827.74,18,0.31,64,4740.98,17,0.387,0.818,1,1,1,0,58,0
Trading,Rivers,Inventory,90,179984.29,91046.97,478710.65,6,0.319,42,4285.34,11,0.749,0.516,1,0,1,1,26,0
Trading,Rivers,None,66,1142254.94,616583.9,1276319.35,6,0.429,62,18423.47,11,0.875,0.371,2,0,1,0,53,1
Agric,Enugu,None,86,2183939.53,1108630.71,6538476.6,18,0.374,54,40443.32,14,0.524,0.542,1,0,1,0,41,0
Food Services,Kano,Inventory,159,506572.81,453952.78,1273233.7,24,0.199,56,9045.94,11,0.615,0.661,1,0,1,0,22,0
Agric,Kano,Vehicle,177,1049753.49,545990.41,1539734.31,3,0.436,50,20995.07,5,0.712,0.773,1,0,1,1,52,1
Food Services,Rivers,Inventory,44,501768.22,335033.61,411028.13,12,0.321,62,8093.04,5,0.834,0.571,2,0,1,1,54,0
Transport,Lagos,None,8,1396939.06,834875.83,1918784.99,6,0.156,61,22900.64,5,0.487,0.774,1,0,1,0,55,1
Food Services,Lagos,Inventory,6,1954268.9,1277598.32,1495907.11,24,0.209,69,28322.74,10,0.153,0.75,3,0,1,0,53,0
Fashion,Enugu,Inventory,80,575745.68,363161.19,1173617.53,24,0.389,62,9286.22,5,0.764,0.915,1,1,1,0,33,1
Retail,Lagos,None,113,289281.97,260221.36,226307.02,3,0.188,62,4665.84,10,0.78,0.572,3,0,1,1,55,0
Fashion,Rivers,Property,10,196550.06,166265.14,309818.24,3,0.405,58,3388.79,9,0.861,0.706,1,0,1,0,30,0
Agric,Delta,None,91,1678010.78,1507285.93,3639468.85,9,0.386,70,23971.58,12,0.284,0.515,0,0,1,0,39,0
Retail,Abuja,Property,72,262259.61,216106.95,428185.14,3,0.161,53,4948.29,12,0.439,0.701,0,0,0,0,33,0
Agric,Enugu,Property,168,1019498.93,661304.75,2756854.16,9,0.249,46,22163.02,5,0.702,0.685,0,0,0,1,55,0
Trading,Abuja,None,109,1468374.2,856987.68,1618855.24,6,0.302,68,21593.74,8,0.156,0.329,3,0,1,0,46,0
Trading,Delta,Equipment,76,464551.78,343025.39,840713.3,24,0.173,47,9884.08,10,0.323,0.554,1,0,1,1,33,0
Agric,Kaduna,Property,106,628072.09,414842.09,1747894.43,18,0.324,50,12561.44,7,0.823,0.902,3,1,1,0,29,1
Trading,Kano,Equipment,25,1792530.92,1415267.42,2479069.42,3,0.444,53,33821.34,3,0.893,0.392,1,1,1,1,59,0
Retail,Enugu,Inventory,86,352436.45,182392.79,592718.36,12,0.33,60,5873.94,5,0.692,0.674,1,0,1,0,61,0
Trading,Kano,None,60,321662.96,264034.44,910985.47,18,0.298,59,5451.91,7,0.857,0.568,1,0,0,0,36,1
Trading,Delta,None,33,590690.75,374971.45,1032695.21,18,0.41,72,8204.04,10,0.725,0.842,3,0,1,0,62,0
Food Services,Abuja,Equipment,71,2303917.28,1631192.39,6129808.42,12,0.439,67,34386.83,7,0.627,0.851,2,0,1,1,37,1
Trading,Kaduna,None,115,3108522.17,2923180.51,8862865.65,12,0.42,47,66138.77,5,0.658,0.557,0,0,1,1,58,1
Trading,Oyo,None,105,667366.92,398424.02,760969.01,24,0.161,50,13347.34,8,0.235,0.43,0,0,1,0,30,0
Trading,Enugu,Inventory,173,384266.09,212478.02,947062.94,6,0.18,66,5822.21,10,0.819,0.444,1,0,1,1,43,0
Trading,Abuja,None,50,1900643.66,1129773.45,4056709.94,24,0.335,64,29697.56,6,0.315,0.743,2,0,1,0,24,0
Tech,Kaduna,Property,126,162370.16,106868.24,481719.46,6,0.218,61,2661.81,7,0.765,0.632,1,0,1,1,63,0
Fashion,Enugu,Property,99,911502.64,675702.27,1790124.75,18,0.306,69,13210.18,6,0.642,0.961,3,0,1,0,49,0
Fashion,Kaduna,Property,157,701150.45,659853.95,1740215.29,24,0.402,65,10786.93,11,0.141,0.916,1,0,1,1,25,0
Transport,Kaduna,None,163,2337155.29,2083451.29,3188423.31,6,0.432,59,39612.8,3,0.683,0.575,2,2,1,1,31,1
Trading,Rivers,Inventory,127,2559997.11,2103627.45,5160899.64,12,0.25,60,42666.62,9,0.58,0.229,0,0,1,1,21,1
Fashion,Delta,Property,76,312301.48,257410.84,764030.22,24,0.405,73,4278.1,10,0.467,0.46,0,0,1,1,62,0
Trading,Kaduna,Inventory,96,848232.65,532437.78,2474534.99,6,0.301,62,13681.17,10,0.746,0.646,3,0,1,0,61,1
Transport,Rivers,Equipment,117,436461.78,400491.27,493028.21,12,0.348,72,6061.97,9,0.517,0.714,2,1,0,0,48,0
Retail,Delta,Inventory,145,560175.47,416097.48,390575.04,18,0.188,54,10373.62,10,0.819,0.866,3,0,1,0,43,0
Food Services,Oyo,None,41,1271425.15,728697.34,3738958.48,12,0.169,66,19264.02,6,0.5,0.644,2,0,1,1,40,0
Retail,Abuja,None,157,539606.41,500558.4,1082776.46,18,0.384,73,7391.87,7,0.342,0.627,0,0,0,0,48,0
Transport,Rivers,Equipment,144,868508.73,632219.35,471710.67,6,0.33,53,16386.96,5,0.067,0.895,1,0,1,0,59,1
Tech,Abuja,None,16,1726393.22,984010.41,3107462.62,12,0.397,63,27403.07,9,0.474,0.952,1,1,1,1,31,0
Tech,Lagos,Property,49,2852326.55,2369868.28,8100916.09,18,0.185,65,43881.95,9,0.621,0.438,1,1,1,0,34,0
Food Services,Enugu,Inventory,43,945824.33,572418.13,2800644.22,6,0.202,59,16030.92,13,0.468,0.655,2,0,1,1,32,0
Transport,Enugu,None,104,810972.05,473972.71,1065842.65,9,0.169,73,11109.21,8,0.82,0.791,1,0,1,0,26,0
Retail,Enugu,Equipment,38,269261.65,167054.28,660976.16,12,0.345,73,3688.52,10,0.639,0.511,3,0,1,0,59,0
Tech,Oyo,Inventory,54,3039545.66,2310736.78,5005360.85,18,0.335,62,49024.93,7,0.215,0.953,1,1,1,0,34,0
Transport,Abuja,None,34,1139535.14,719804.76,1703632.93,18,0.278,69,16515.0,10,0.239,0.505,3,0,0,0,28,0
Retail,Enugu,Vehicle,13,824557.87,427422.82,1975214.86,9,0.191,60,13742.63,7,0.294,0.648,2,0,0,0,55,0
Agric,Kaduna,Equipment,83,787441.45,531029.78,925179.9,24,0.157,52,15143.1,7,0.368,0.217,2,0,1,1,40,0
Tech,Lagos,Inventory,58,1009118.89,610995.68,1580222.88,12,0.228,58,17398.6,6,0.345,0.606,2,2,1,0,44,0
Trading,Kano,Property,91,1460970.42,1066729.46,1630924.39,12,0.151,67,21805.53,8,0.306,0.527,1,0,0,1,64,0
Agric,Delta,Inventory,38,1633107.95,1154285.14,1398910.54,3,0.435,56,29162.64,6,0.525,0.226,1,0,0,0,43,0
Retail,Kaduna,Inventory,52,3108720.26,1663592.43,4502195.52,6,0.201,58,53598.63,7,0.376,0.37,1,1,1,1,48,1
Fashion,Delta,None,160,907473.51,553913.95,2629922.64,3,0.23,53,17122.14,7,0.881,0.927,0,0,1,0,23,1
Fashion,Rivers,None,145,3536970.39,2216505.9,5472411.36,3,0.39,65,54414.93,15,0.438,0.706,3,1,1,1,46,0
Agric,Kano,Inventory,48,1889742.15,1357083.34,4172666.99,24,0.448,61,30979.38,8,0.197,0.586,3,0,1,0,34,0
Retail,Rivers,Inventory,29,690990.78,601160.92,837952.11,6,0.336,61,11327.72,4,0.638,0.832,1,0,1,0,30,0
Agric,Kaduna,Equipment,175,162651.25,97325.83,433204.14,18,0.226,59,2756.8,9,0.536,0.538,3,0,1,1,28,0
Fashion,Oyo,Inventory,122,787805.13,449981.69,1624651.82,12,0.286,65,12120.08,7,0.059,0.377,0,0,1,1,50,0
Agric,Rivers,Inventory,89,2965718.9,1484222.82,8529808.04,6,0.168,45,65904.86,11,0.528,0.778,0,0,1,1,21,0
Fashion,Lagos,Property,126,363038.14,280601.78,477351.68,18,0.183,62,5855.45,6,0.482,0.567,3,0,1,0,55,0
Fashion,Enugu,Vehicle,40,785610.49,507926.98,1449517.29,12,0.363,60,13093.51,11,0.347,0.32,0,0,1,1,26,0
Transport,Kaduna,None,77,846357.41,678414.63,827410.98,18,0.399,52,16276.1,10,0.821,0.276,1,0,1,1,56,0
Retail,Delta,Vehicle,71,1703020.39,1380407.15,1430044.25,18,0.231,66,25803.34,8,0.863,0.856,1,0,1,0,21,0
Food Services,Delta,Property,130,514509.66,267605.01,1010187.8,18,0.372,66,7795.6,5,0.362,0.656,0,0,1,1,43,0
Transport,Kaduna,None,33,333552.19,229579.06,836729.63,12,0.342,66,5053.82,14,0.57,0.838,0,0,1,0,62,0
Transport,Kaduna,None,88,1218342.56,1139871.81,1217716.62,3,0.303,58,21005.91,17,0.37,0.359,2,0,1,0,25,0
Fashion,Kaduna,None,150,373604.0,233059.67,843333.03,9,0.237,51,7325.57,9,0.403,0.648,0,0,1,0,40,1
Food Services,Delta,Equipment,36,139810.78,103221.98,304631.93,18,0.446,57,2452.82,3,0.825,0.207,2,0,1,1,57,0
Trading,Kano,Inventory,22,3822192.36,2836128.29,6522082.32,24,0.224,56,68253.44,9,0.379,0.763,0,0,1,1,55,0
Food Services,Kaduna,Inventory,147,1680039.05,1037000.85,4061123.75,12,0.213,67,25075.21,6,0.629,0.642,1,1,1,1,37,0
Fashion,Kaduna,Property,157,3973067.43,3379750.86,7885609.61,3,0.183,65,61124.11,11,0.151,0.874,2,0,1,1,38,0
Agric,Lagos,None,78,1601756.63,803532.89,4591034.5,24,0.348,60,26695.94,7,0.209,0.738,1,0,1,1,39,0
Retail,Enugu,Inventory,9,1345570.21,810108.25,3241833.85,12,0.42,43,31292.33,9,0.728,0.959,0,0,1,0,22,0
Fashion,Abuja,Property,97,1017218.06,779837.28,2763255.78,12,0.19,72,14128.03,8,0.543,0.305,3,0,0,1,22,1
Agric,Rivers,Vehicle,54,616969.3,563158.56,865867.25,9,0.181,44,14022.03,7,0.317,0.421,1,0,1,1,34,1
Tech,Rivers,Property,106,1156485.15,583202.76,2923013.85,9,0.421,57,20289.21,3,0.42,0.469,2,0,1,0,26,0
Transport,Lagos,None,26,443339.34,341544.43,1321178.04,12,0.348,44,10075.89,7,0.618,0.731,2,1,1,1,61,0
Transport,Delta,None,145,278644.97,139744.64,253194.12,12,0.441,61,4567.95,10,0.694,0.728,1,0,1,0,46,1
Food Services,Kaduna,None,123,540903.82,422049.86,961699.2,6,0.363,62,8724.26,7,0.745,0.855,2,0,0,1,48,1
Trading,Lagos,Inventory,116,2332247.75,1598097.99,6194076.77,9,0.382,68,34297.76,11,0.424,0.751,1,0,1,1,33,0
Retail,Enugu,None,92,240586.26,167328.81,358850.27,3,0.289,64,3759.16,5,0.65,0.511,2,1,1,0,60,1
Food Services,Enugu,Vehicle,40,244051.61,228280.83,432113.62,6,0.221,53,4604.75,5,0.086,0.275,1,0,1,1,23,0
Tech,Oyo,Equipment,169,1241931.33,1002252.06,2942220.27,24,0.321,73,17012.76,9,0.432,0.599,0,0,1,0,30,0
Agric,Oyo,Inventory,48,502037.03,295391.85,1286090.17,6,0.257,61,8230.12,8,0.625,0.344,1,0,1,1,53,0
Retail,Delta,None,66,1129115.95,1071307.19,1127790.6,24,0.291,68,16604.65,9,0.472,0.352,3,0,1,1,40,0
Retail,Oyo,Inventory,166,1777772.42,1094227.78,2627147.57,9,0.305,61,29143.81,6,0.605,0.995,2,0,1,1,45,0
Tech,Enugu,Inventory,8,1105025.79,893588.02,1642358.96,24,0.158,59,18729.25,8,0.723,0.912,2,0,0,1,60,1
